time_sec,value
0.0,135.5019759579872
0.12707825902785133,135.02664581019545
0.25415651805570266,135.4747955709457
0.381234777083554,135.93618754938973
0.5083130361114053,135.85220504344852
0.6353912951392566,135.53647220213404
0.762469554167108,136.70987778621043
0.8895478131949593,136.60086936073057
1.0166260722228107,134.95052403344357
1.143704331250662,136.26228340103103
1.2707825902785133,135.75732070704996
1.3978608493063647,136.66542486752556
1.524939108334216,136.63254223453615
1.6520173673620673,136.13034470816407
1.7790956263899187,137.06520062320666
1.9061738854177699,136.83730481145017
2.0332521444456213,136.34430166779518
2.1603304034734725,134.97848175729348
2.287408662501324,136.14440966154
2.4144869215291753,137.16295865069432
2.5415651805570265,137.38962982743976
2.668643439584878,135.12972722247608
2.7957216986127293,139.2065143789472
2.9227999576405805,135.96648004551537
3.049878216668432,137.6044928714664
3.1769564756962834,137.51086610375546
3.3040347347241346,138.20085589953985
3.4311129937519858,137.2244304866102
3.5581912527798374,136.27410778050702
3.6852695118076886,136.1996006885736
3.8123477708355398,135.07041218461228
3.9394260298633914,135.87311862531064
4.066504288891243,135.43004085100273
4.193582547919094,135.13618243939663
4.320660806946945,133.95948468063355
4.447739065974797,135.2587994939065
4.574817325002648,134.16422491776186
4.701895584030499,136.08257098275234
4.828973843058351,135.20530430601065
4.956052102086202,135.156526035842
5.083130361114053,133.25223877349103
5.210208620141905,135.21126385944805
5.337286879169756,135.86935626068427
5.464365138197607,134.73920941892928
5.591443397225459,134.42708272251028
5.71852165625331,132.6297782030766
5.845599915281161,135.62926810649654
5.972678174309013,134.9417254535279
6.099756433336864,132.47792294623127
6.226834692364715,132.85412722534153
6.353912951392567,133.2785595858348
6.4809912104204175,133.17118845149227
6.608069469448269,132.95904459878773
6.735147728476121,133.49168546691146
6.8622259875039715,133.4904975306209
6.989304246531823,131.13521852220154
7.116382505559675,131.35142729542707
7.2434607645875255,133.48596054844379
7.370539023615377,134.70433829052402
7.497617282643229,130.5924472660825
7.6246955416710795,133.40295241748677
7.751773800698931,133.02686721183798
7.878852059726783,130.4520077123099
8.005930318754634,133.4897020628432
8.133008577782485,134.2350486394795
8.260086836810336,131.652472963687
8.387165095838188,132.03857920887376
8.51424335486604,134.34551357081838
8.64132161389389,133.9265624699081
8.768399872921742,133.80852967328124
8.895478131949593,131.94073766556565
9.022556390977444,135.28620010018022
9.149634650005297,134.00854890617046
9.276712909033147,132.11611863562027
9.403791168060998,133.65442548598847
9.53086942708885,134.8906382004121
9.657947686116701,134.85229008634835
9.785025945144552,134.23803579324476
9.912104204172405,133.9624977050824
10.039182463200255,135.42022840370265
10.166260722228106,135.59815746209196
10.293338981255959,136.07158918385673
10.42041724028381,137.97754302081583
10.54749549931166,136.19891153237526
10.674573758339513,135.41159595158754
10.801652017367363,136.88881462668036
10.928730276395214,136.386930617627
11.055808535423067,134.36655318539462
11.182886794450917,136.49820732712945
11.309965053478768,134.10675218961345
11.43704331250662,137.43419610346575
11.564121571534471,135.88369339689146
11.691199830562322,135.64542010245097
11.818278089590175,135.99441312181924
11.945356348618025,135.63580224886846
12.072434607645876,136.18602904682012
12.199512866673729,137.33880757995905
12.32659112570158,136.46883210962454
12.45366938472943,137.78834943522676
12.580747643757281,136.63434572429472
12.707825902785133,135.89179307674792
12.834904161812984,137.21143169927734
12.961982420840835,135.8168970591919
13.089060679868687,136.46145084326164
13.216138938896538,136.65547150722205
13.343217197924389,138.26622913006784
13.470295456952242,136.40167738017823
13.597373715980092,136.59582655717546
13.724451975007943,135.59420339403775
13.851530234035796,136.14433522796784
13.978608493063646,136.18409834180144
14.105686752091497,135.17856602062994
14.23276501111935,137.49904807014474
14.3598432701472,135.4866772595263
14.486921529175051,135.53961767324415
14.613999788202904,134.84131007171456
14.741078047230754,134.38026173014325
14.868156306258605,133.9399666164277
14.995234565286458,135.5557779519956
15.122312824314308,137.235969400969
15.249391083342159,134.06180057441057
15.376469342370012,134.2125925563631
15.503547601397862,134.16624942202117
15.630625860425713,134.27619811452993
15.757704119453566,135.1155720370891
15.884782378481416,132.8718609347338
16.01186063750927,134.13337668020185
16.13893889653712,133.62214234007766
16.26601715556497,133.07037841917239
16.39309541459282,134.02019952521294
16.520173673620672,133.04813618179097
16.647251932648523,132.9452560997781
16.774330191676377,133.66041777668107
16.901408450704228,133.39133727532248
17.02848670973208,131.04725652779226
17.15556496875993,131.8261899690393
17.28264322778778,132.04214698644236
17.40972148681563,131.62072661178982
17.536799745843485,132.3150105698584
17.663878004871336,131.88508023915466
17.790956263899186,133.27953090939758
17.918034522927037,131.46855917553944
18.045112781954888,133.02621814862155
18.17219104098274,133.43702060020271
18.299269300010593,133.18776988351846
18.426347559038444,131.78166233180698
18.553425818066295,131.69808601536323
18.680504077094145,133.45216226510018
18.807582336121996,131.3455288680416
18.934660595149847,133.69559686345173
19.0617388541777,134.5797066059155
19.188817113205552,134.01541816289077
19.315895372233403,136.07952102678334
19.442973631261253,132.34063681994525
19.570051890289104,134.27164162698875
19.697130149316955,135.53131140882266
19.82420840834481,134.08376344776352
19.95128666737266,134.29541558859864
20.07836492640051,133.008188265047
20.20544318542836,137.2052530567301
20.332521444456212,134.9102950118819
20.459599703484063,136.17395184265274
20.586677962511917,133.71158549412812
20.713756221539768,134.22511006179047
20.84083448056762,135.68007736810458
20.96791273959547,136.72807350917407
21.09499099862332,136.8776628055458
21.22206925765117,135.3676925844203
21.349147516679025,136.2672081365998
21.476225775706876,136.57802712466548
21.603304034734727,137.1317638779454
21.730382293762577,138.7166531525675
21.857460552790428,137.2879114805698
21.98453881181828,137.39246048365226
22.111617070846133,136.52524961109089
22.238695329873984,137.10251638825812
22.365773588901835,137.92438615775194
22.492851847929686,138.21376822186346
22.619930106957536,137.1939601762014
22.747008365985387,135.87119153283356
22.87408662501324,136.79606222104937
23.001164884041092,136.7233559710104
23.128243143068943,136.30418701637774
23.255321402096794,137.6023670436118
23.382399661124644,136.52080492326058
23.509477920152495,135.37921252905193
23.63655617918035,136.92572373738426
23.7636344382082,136.10455120689136
23.89071269723605,137.06246363624967
24.0177909562639,135.69526832043653
24.144869215291752,135.69679361128115
24.271947474319603,135.25154736062152
24.399025733347457,134.72835140601015
24.526103992375308,135.05291597039337
24.65318225140316,134.58018151203456
24.78026051043101,133.4073212057885
24.90733876945886,135.44680818293085
25.03441702848671,133.51165213169955
25.161495287514562,134.63399512269632
25.288573546542416,134.13344677809002
25.415651805570267,133.53715054197858
25.542730064598118,133.73516355887952
25.66980832362597,133.000881040434
25.79688658265382,133.8453327962922
25.92396484168167,133.86207003987985
26.051043100709524,135.2877242917144
26.178121359737375,131.99846851547485
26.305199618765226,132.82709904044205
26.432277877793076,130.83609174510616
26.559356136820927,130.63315968648598
26.686434395848778,132.7097686947981
26.813512654876632,132.58712717707553
26.940590913904483,132.69813787027795
27.067669172932334,129.56297760872175
27.194747431960185,130.90627782511032
27.321825690988035,133.261615750453
27.448903950015886,132.4039373260292
27.57598220904374,133.6877802109144
27.70306046807159,130.36477162776004
27.830138727099442,131.42782043985554
27.957216986127293,133.07916790701987
28.084295245155143,133.7262067447234
28.211373504182994,133.29543740670402
28.33845176321085,133.8318490456237
28.4655300222387,132.1989655439028
28.59260828126655,133.86620864259913
28.7196865402944,134.41495915692278
28.84676479932225,134.72849635978608
28.973843058350102,133.1029976764081
29.100921317377956,132.47340187141745
29.227999576405807,132.6456418002022
29.355077835433658,133.3497806707936
29.48215609446151,133.16656935019367
29.60923435348936,133.67670739428226
29.73631261251721,133.99799703127837
29.863390871545064,134.28324991019412
29.990469130572915,135.82928691256024
30.117547389600766,134.0474260377371
30.244625648628617,135.99413106945516
30.371703907656467,135.06531349621005
30.498782166684318,135.0965023874046
30.625860425712172,134.69442186356858
30.752938684740023,136.54676236276345
30.880016943767874,133.55230704345
31.007095202795725,136.79813886943657
31.134173461823575,137.0309650806458
31.261251720851426,136.96398473545756
31.38832997987928,136.10733021339996
31.51540823890713,136.45011893914634
31.642486497934982,137.41624354122266
31.769564756962833,136.88379416309317
31.896643015990684,136.95927944902357
32.02372127501854,137.0991700434773
32.150799534046385,136.42499398608666
32.27787779307424,135.98290835047715
32.40495605210209,136.4802486511173
32.53203431112994,135.86246106829577
32.659112570157795,136.21747924336802
32.78619082918564,135.01955625900143
32.9132690882135,137.50020094031407
33.040347347241344,137.07417723195672
33.1674256062692,136.09429998788872
33.294503865297045,135.5722814965111
33.4215821243249,135.91113000604201
33.548660383352754,135.31795142415532
33.6757386423806,136.09180051592563
33.802816901408455,136.24448294032447
33.9298951604363,134.47103208347528
34.05697341946416,137.02308482404877
34.18405167849201,134.6739089096319
34.31112993751986,135.5097694929008
34.43820819654771,136.82272765773143
34.56528645557556,136.29027802045064
34.692364714603414,134.6644787170651
34.81944297363126,134.0273036168921
34.946521232659116,133.26312545734345
35.07359949168697,134.7463720028903
35.20067775071482,134.83018746996473
35.32775600974267,133.90141132877096
35.45483426877052,133.0934463527278
35.58191252779837,133.08211465097196
35.70899078682623,133.82703410884352
35.836069045854074,132.9037783044773
35.96314730488193,132.43046605091246
36.090225563909776,132.68025308892737
36.21730382293763,132.29416903415225
36.34438208196548,133.22929325182238
36.47146034099333,133.8692493952737
36.598538600021186,132.19337900946687
36.72561685904903,132.52816310598507
36.85269511807689,132.11931495141633
36.979773377104735,132.46519903149647
37.10685163613259,132.64562197771858
37.23392989516044,130.66798130225814
37.36100815418829,130.4588529936423
37.488086413216145,130.45812945259271
37.61516467224399,132.93153711307662
37.742242931271846,131.43473277270343
37.869321190299694,132.19415735199084
37.99639944932755,132.2879398379785
38.1234777083554,133.50675560448954
38.25055596738325,132.4296117925178
38.377634226411104,132.86828238468794
38.50471248543895,132.17964071065663
38.631790744466805,132.26162565114345
38.75886900349466,133.2427663408151
38.88594726252251,132.15320897796832
39.01302552155036,132.31582235293604
39.14010378057821,131.97457134552855
39.26718203960606,134.52709527947408
39.39426029863391,134.27331468318076
39.521338557661764,132.08883329193478
39.64841681668962,136.24172559608976
39.775495075717465,134.03095121901555
39.90257333474532,132.39023818621348
40.02965159377317,132.83086558083733
40.15672985280102,132.61514608758023
40.283808111828876,135.206437817116
40.41088637085672,135.3183631905141
40.53796462988458,134.64570605252135
40.665042888912424,133.67347752829542
40.79212114794028,134.22487265711106
40.919199406968126,137.24265945631038
41.04627766599598,135.55018633340694
41.173355925023834,136.41394860995652
41.30043418405168,135.29817359143132
41.427512443079536,137.39118264217475
41.55459070210738,135.16337774188824
41.68166896113524,137.22756565993828
41.808747220163085,136.23694312831086
41.93582547919094,137.00843878203457
42.06290373821879,135.16658023785143
42.18998199724664,134.89772995097826
42.317060256274495,136.4882361712796
42.44413851530234,135.98575478791417
42.571216774330196,136.627547185578
42.69829503335805,134.51685245618816
42.8253732923859,135.46495701927188
42.95245155141375,135.67891368014352
43.0795298104416,137.52621423899453
43.20660806946945,136.99767488306958
43.3336863284973,136.1377637238952
43.460764587525155,135.87166573305842
43.58784284655301,135.26101603662894
43.714921105580856,136.03907670049458
43.84199936460871,135.58170122381952
43.96907762363656,133.37029283417897
44.09615588266441,135.03046621629494
44.22323414169227,134.16585924194044
44.350312400720114,135.99904426427761
44.47739065974797,134.64423564744564
